vacc_date,Bundesland,viert_praxen
2022-10-19,Saarland,NA
2022-10-19,Sachsen,NA
2022-10-19,Sachsen-Anhalt,NA
2022-10-19,Schleswig-Holstein,3864
2022-10-19,Thüringen,NA
2022-10-19,unbekannt,131
2022-10-20,Baden-Württemberg,NA
2022-10-20,Bayern,NA
2022-10-20,Berlin,NA
2022-10-20,Brandenburg,NA
2022-10-20,Bremen,567
2022-10-20,Bundesressorts,NA
2022-10-20,Hamburg,NA
2022-10-20,Hessen,NA
2022-10-20,Mecklenburg-Vorpommern,1975
2022-10-20,Niedersachsen,NA
2022-10-20,Nordrhein-Westfalen,NA
2022-10-20,Rheinland-Pfalz,NA
2022-10-20,Saarland,NA
2022-10-20,Sachsen,NA
2022-10-20,Sachsen-Anhalt,3685
2022-10-20,Schleswig-Holstein,NA
2022-10-20,Thüringen,1627
2022-10-20,unbekannt,99
2022-10-21,Baden-Württemberg,NA
2022-10-21,Bayern,NA
2022-10-21,Berlin,NA
2022-10-21,Brandenburg,NA
2022-10-21,Bremen,NA
2022-10-21,Bundesressorts,NA
2022-10-21,Hamburg,NA
2022-10-21,Hessen,NA
2022-10-21,Mecklenburg-Vorpommern,NA
2022-10-21,Niedersachsen,NA
2022-10-21,Nordrhein-Westfalen,NA
2022-10-21,Rheinland-Pfalz,NA
2022-10-21,Saarland,NA
2022-10-21,Sachsen,NA
2022-10-21,Sachsen-Anhalt,NA
2022-10-21,Schleswig-Holstein,NA
2022-10-21,Thüringen,NA
2022-10-21,unbekannt,105
2022-10-22,Baden-Württemberg,NA
2022-10-22,Bayern,NA
2022-10-22,Berlin,NA
2022-10-22,Brandenburg,NA
2022-10-22,Bremen,NA
2022-10-22,Hamburg,NA
2022-10-22,Hessen,NA
2022-10-22,Niedersachsen,NA
2022-10-22,Nordrhein-Westfalen,NA
2022-10-22,Rheinland-Pfalz,NA
2022-10-22,Saarland,NA
2022-10-22,Sachsen,NA
2022-10-22,Sachsen-Anhalt,NA
2022-10-22,Schleswig-Holstein,NA
2022-10-22,Thüringen,NA
2022-10-23,Baden-Württemberg,NA
2022-10-23,Bayern,NA
2022-10-23,Berlin,19
2022-10-23,Brandenburg,28
2022-10-23,Bremen,79
2022-10-23,Hamburg,NA
2022-10-23,Hessen,NA
2022-10-23,Mecklenburg-Vorpommern,NA
2022-10-23,Niedersachsen,NA
2022-10-23,Nordrhein-Westfalen,NA
2022-10-23,Rheinland-Pfalz,NA
2022-10-23,Saarland,12
2022-10-23,Sachsen,46
2022-10-23,Sachsen-Anhalt,21
2022-10-23,Schleswig-Holstein,NA
2022-10-23,Thüringen,5
2022-10-24,Baden-Württemberg,NA
2022-10-24,Bayern,NA
2022-10-24,Berlin,NA
2022-10-24,Brandenburg,NA
2022-10-24,Bremen,201
2022-10-24,Bundesressorts,NA
2022-10-24,Hamburg,NA
2022-10-24,Hessen,NA
2022-10-24,Mecklenburg-Vorpommern,1581
2022-10-24,Niedersachsen,NA
2022-10-24,Nordrhein-Westfalen,29149
2022-10-24,Rheinland-Pfalz,NA
2022-10-24,Saarland,NA
2022-10-24,Sachsen,1340
2022-10-24,Sachsen-Anhalt,978
2022-10-24,Schleswig-Holstein,NA
2022-10-24,Thüringen,473
2022-10-24,unbekannt,71
2022-10-25,Baden-Württemberg,NA
2022-10-25,Bayern,NA
2022-10-25,Berlin,NA
2022-10-25,Brandenburg,2020
2022-10-25,Bremen,NA
2022-10-25,Bundesressorts,NA
2022-10-25,Hamburg,NA
2022-10-25,Hessen,NA
2022-10-25,Mecklenburg-Vorpommern,1853
2022-10-25,Niedersachsen,NA
2022-10-25,Nordrhein-Westfalen,NA
2022-10-25,Rheinland-Pfalz,NA
2022-10-25,Saarland,NA
2022-10-25,Sachsen,2647
2022-10-25,Sachsen-Anhalt,NA
2022-10-25,Schleswig-Holstein,5207
2022-10-25,Thüringen,1049
2022-10-25,unbekannt,197
2022-10-26,Baden-Württemberg,NA
2022-10-26,Bayern,NA
2022-10-26,Berlin,NA
2022-10-26,Brandenburg,2632
2022-10-26,Bremen,NA
2022-10-26,Bundesressorts,NA
2022-10-26,Hamburg,NA
2022-10-26,Hessen,NA
2022-10-26,Mecklenburg-Vorpommern,NA
2022-10-26,Niedersachsen,NA
2022-10-26,Nordrhein-Westfalen,NA
2022-10-26,Rheinland-Pfalz,NA
2022-10-26,Saarland,NA
2022-10-26,Sachsen,NA
2022-10-26,Sachsen-Anhalt,NA
2022-10-26,Schleswig-Holstein,NA
2022-10-26,Thüringen,NA
2022-10-26,unbekannt,87
2022-10-27,Baden-Württemberg,NA
2022-10-27,Bayern,NA
2022-10-27,Berlin,NA
2022-10-27,Brandenburg,NA
2022-10-27,Bremen,NA
2022-10-27,Bundesressorts,NA
2022-10-27,Hamburg,NA
2022-10-27,Hessen,NA
2022-10-27,Mecklenburg-Vorpommern,2353
2022-10-27,Niedersachsen,NA
2022-10-27,Nordrhein-Westfalen,NA
2022-10-27,Rheinland-Pfalz,NA
2022-10-27,Saarland,NA
2022-10-27,Sachsen,NA
2022-10-27,Sachsen-Anhalt,NA
2022-10-27,Schleswig-Holstein,10038
2022-10-27,Thüringen,1668
2022-10-27,unbekannt,84
2022-10-28,Baden-Württemberg,NA
2022-10-28,Bayern,NA
2022-10-28,Berlin,NA
2022-10-28,Brandenburg,1911
2022-10-28,Bremen,NA
2022-10-28,Bundesressorts,NA
2022-10-28,Hamburg,NA
2022-10-28,Hessen,NA
2022-10-28,Mecklenburg-Vorpommern,NA
2022-10-28,Niedersachsen,NA
2022-10-28,Nordrhein-Westfalen,NA
2022-10-28,Rheinland-Pfalz,3699
2022-10-28,Saarland,NA
2022-10-28,Sachsen,2220
2022-10-28,Sachsen-Anhalt,NA
2022-10-28,Schleswig-Holstein,NA
2022-10-28,Thüringen,NA
2022-10-28,unbekannt,100
2022-10-29,Baden-Württemberg,NA
2022-10-29,Bayern,NA
2022-10-29,Berlin,NA
2022-10-29,Brandenburg,NA
2022-10-29,Bremen,NA
2022-10-29,Hamburg,NA
2022-10-29,Hessen,NA
2022-10-29,Mecklenburg-Vorpommern,NA
2022-10-29,Niedersachsen,NA
2022-10-29,Nordrhein-Westfalen,NA
2022-10-29,Rheinland-Pfalz,NA
2022-10-29,Saarland,NA
2022-10-29,Sachsen,382
2022-10-29,Sachsen-Anhalt,NA
2022-10-29,Schleswig-Holstein,NA
2022-10-29,Thüringen,NA
2022-10-30,Baden-Württemberg,NA
2022-10-30,Bayern,NA
2022-10-30,Berlin,92
2022-10-30,Bremen,NA
2022-10-30,Bundesressorts,NA
2022-10-30,Hamburg,NA
2022-10-30,Hessen,NA
2022-10-30,Niedersachsen,NA
2022-10-30,Nordrhein-Westfalen,NA
2022-10-30,Rheinland-Pfalz,52
2022-10-30,Saarland,NA
2022-10-30,Sachsen,56
2022-10-30,Schleswig-Holstein,26
2022-10-30,Thüringen,NA
2022-10-31,Baden-Württemberg,NA
2022-10-31,Bayern,NA
2022-10-31,Berlin,NA
2022-10-31,Brandenburg,100
2022-10-31,Bremen,5
2022-10-31,Bundesressorts,NA
2022-10-31,Hamburg,NA
2022-10-31,Hessen,NA
2022-10-31,Mecklenburg-Vorpommern,67
2022-10-31,Niedersachsen,241
2022-10-31,Nordrhein-Westfalen,NA
2022-10-31,Rheinland-Pfalz,NA
2022-10-31,Saarland,NA
2022-10-31,Sachsen,NA
2022-10-31,Sachsen-Anhalt,6
2022-10-31,Schleswig-Holstein,270
2022-10-31,unbekannt,10
2022-11-01,Baden-Württemberg,NA
2022-11-01,Bayern,NA
2022-11-01,Berlin,NA
2022-11-01,Brandenburg,NA
2022-11-01,Bremen,NA
2022-11-01,Bundesressorts,NA
2022-11-01,Hamburg,NA
2022-11-01,Hessen,NA
2022-11-01,Mecklenburg-Vorpommern,NA
2022-11-01,Niedersachsen,NA
2022-11-01,Nordrhein-Westfalen,689
2022-11-01,Rheinland-Pfalz,29
2022-11-01,Saarland,448
2022-11-01,Sachsen,2813
2022-11-01,Sachsen-Anhalt,NA
2022-11-01,Schleswig-Holstein,4307
2022-11-01,Thüringen,NA
2022-11-01,unbekannt,63
2022-11-02,Baden-Württemberg,NA
2022-11-02,Bayern,NA
2022-11-02,Berlin,NA
2022-11-02,Brandenburg,NA
2022-11-02,Bremen,NA
2022-11-02,Bundesressorts,NA
2022-11-02,Hamburg,NA
2022-11-02,Hessen,NA
2022-11-02,Mecklenburg-Vorpommern,NA
2022-11-02,Niedersachsen,NA
2022-11-02,Nordrhein-Westfalen,NA
2022-11-02,Rheinland-Pfalz,NA
2022-11-02,Saarland,NA
2022-11-02,Sachsen,NA
2022-11-02,Sachsen-Anhalt,1082
2022-11-02,Schleswig-Holstein,6458
2022-11-02,Thüringen,NA
2022-11-02,unbekannt,87
2022-11-03,Baden-Württemberg,NA
2022-11-03,Bayern,NA
2022-11-03,Berlin,NA
2022-11-03,Brandenburg,NA
2022-11-03,Bremen,NA
2022-11-03,Bundesressorts,NA
2022-11-03,Hamburg,3716
2022-11-03,Hessen,NA
2022-11-03,Mecklenburg-Vorpommern,2240
2022-11-03,Niedersachsen,NA
2022-11-03,Nordrhein-Westfalen,NA
2022-11-03,Rheinland-Pfalz,NA
2022-11-03,Saarland,NA
2022-11-03,Sachsen,NA
2022-11-03,Sachsen-Anhalt,3202
2022-11-03,Schleswig-Holstein,NA
2022-11-03,Thüringen,NA
2022-11-03,unbekannt,76
2022-11-04,Baden-Württemberg,NA
2022-11-04,Bayern,NA
2022-11-04,Berlin,NA
2022-11-04,Brandenburg,NA
2022-11-04,Bremen,NA
2022-11-04,Bundesressorts,NA
2022-11-04,Hamburg,NA
2022-11-04,Hessen,NA
2022-11-04,Mecklenburg-Vorpommern,NA
2022-11-04,Niedersachsen,NA
2022-11-04,Nordrhein-Westfalen,NA
2022-11-04,Rheinland-Pfalz,NA
2022-11-04,Saarland,NA
2022-11-04,Sachsen,NA
2022-11-04,Sachsen-Anhalt,NA
2022-11-04,Schleswig-Holstein,NA
2022-11-04,Thüringen,NA
2022-11-04,unbekannt,95
2022-11-05,Baden-Württemberg,NA
2022-11-05,Bayern,NA
2022-11-05,Berlin,NA
2022-11-05,Brandenburg,NA
2022-11-05,Bremen,NA
2022-11-05,Hamburg,NA
2022-11-05,Hessen,NA
2022-11-05,Mecklenburg-Vorpommern,NA
2022-11-05,Niedersachsen,NA
2022-11-05,Nordrhein-Westfalen,NA
2022-11-05,Rheinland-Pfalz,NA
2022-11-05,Saarland,59
2022-11-05,Sachsen,NA
2022-11-05,Sachsen-Anhalt,NA
2022-11-05,Schleswig-Holstein,NA
2022-11-05,Thüringen,NA
2022-11-06,Baden-Württemberg,NA
2022-11-06,Bayern,NA
2022-11-06,Berlin,32
2022-11-06,Brandenburg,NA
2022-11-06,Bremen,27
2022-11-06,Hamburg,NA
2022-11-06,Hessen,NA
2022-11-06,Mecklenburg-Vorpommern,44
2022-11-06,Niedersachsen,NA
2022-11-06,Nordrhein-Westfalen,NA
2022-11-06,Rheinland-Pfalz,NA
2022-11-06,Sachsen,357
2022-11-06,Sachsen-Anhalt,3
2022-11-06,Schleswig-Holstein,166
2022-11-06,Thüringen,17
2022-11-07,Baden-Württemberg,NA
2022-11-07,Bayern,NA
2022-11-07,Berlin,NA
2022-11-07,Brandenburg,NA
2022-11-07,Bremen,NA
2022-11-07,Bundesressorts,NA
2022-11-07,Hamburg,NA
2022-11-07,Hessen,NA
2022-11-07,Mecklenburg-Vorpommern,NA
2022-11-07,Niedersachsen,NA
2022-11-07,Nordrhein-Westfalen,NA
2022-11-07,Rheinland-Pfalz,NA
2022-11-07,Saarland,NA
2022-11-07,Sachsen,NA
2022-11-07,Sachsen-Anhalt,1121
2022-11-07,Schleswig-Holstein,NA
2022-11-07,Thüringen,781
2022-11-07,unbekannt,19
2022-11-08,Baden-Württemberg,NA
2022-11-08,Bayern,NA
2022-11-08,Berlin,NA
2022-11-08,Brandenburg,NA
2022-11-08,Bremen,NA
2022-11-08,Bundesressorts,NA
2022-11-08,Hamburg,NA
2022-11-08,Hessen,7293
2022-11-08,Mecklenburg-Vorpommern,NA
2022-11-08,Niedersachsen,NA
2022-11-08,Nordrhein-Westfalen,25789
2022-11-08,Rheinland-Pfalz,NA
2022-11-08,Saarland,NA
2022-11-08,Sachsen,NA
2022-11-08,Sachsen-Anhalt,NA
2022-11-08,Schleswig-Holstein,13227
2022-11-08,Thüringen,1672
2022-11-08,unbekannt,258
2022-11-09,Baden-Württemberg,NA
2022-11-09,Bayern,NA
2022-11-09,Berlin,5867
2022-11-09,Brandenburg,NA
2022-11-09,Bremen,NA
2022-11-09,Bundesressorts,NA
2022-11-09,Hamburg,NA
2022-11-09,Hessen,NA
2022-11-09,Mecklenburg-Vorpommern,NA
2022-11-09,Niedersachsen,NA
2022-11-09,Nordrhein-Westfalen,23889
2022-11-09,Rheinland-Pfalz,NA
2022-11-09,Saarland,NA
2022-11-09,Sachsen,NA
2022-11-09,Sachsen-Anhalt,NA
2022-11-09,Schleswig-Holstein,6864
2022-11-09,Thüringen,1891
2022-11-09,unbekannt,156
2022-11-10,Baden-Württemberg,NA
2022-11-10,Bayern,NA
2022-11-10,Berlin,NA
2022-11-10,Brandenburg,3518
2022-11-10,Bremen,NA
2022-11-10,Bundesressorts,NA
2022-11-10,Hamburg,2568
2022-11-10,Hessen,NA
2022-11-10,Mecklenburg-Vorpommern,NA
2022-11-10,Niedersachsen,NA
2022-11-10,Nordrhein-Westfalen,29169
2022-11-10,Rheinland-Pfalz,NA
2022-11-10,Saarland,NA
2022-11-10,Sachsen,NA
2022-11-10,Sachsen-Anhalt,3728
2022-11-10,Schleswig-Holstein,NA
2022-11-10,Thüringen,NA
2022-11-10,unbekannt,93
2022-11-11,Baden-Württemberg,NA
2022-11-11,Bayern,NA
2022-11-11,Berlin,NA
2022-11-11,Brandenburg,2676
2022-11-11,Bremen,NA
2022-11-11,Bundesressorts,NA
2022-11-11,Hamburg,NA
2022-11-11,Hessen,NA
2022-11-11,Mecklenburg-Vorpommern,NA
2022-11-11,Niedersachsen,NA
2022-11-11,Nordrhein-Westfalen,NA
2022-11-11,Rheinland-Pfalz,NA
2022-11-11,Saarland,977
2022-11-11,Sachsen,NA
2022-11-11,Sachsen-Anhalt,NA
2022-11-11,Schleswig-Holstein,3798
2022-11-11,Thüringen,NA
2022-11-11,unbekannt,179
2022-11-12,Baden-Württemberg,NA
2022-11-12,Bayern,NA
2022-11-12,Berlin,NA
2022-11-12,Brandenburg,NA
2022-11-12,Bremen,NA
2022-11-12,Hamburg,NA
2022-11-12,Hessen,NA
2022-11-12,Mecklenburg-Vorpommern,88
2022-11-12,Niedersachsen,NA
2022-11-12,Nordrhein-Westfalen,NA
2022-11-12,Rheinland-Pfalz,NA
2022-11-12,Saarland,173
2022-11-12,Sachsen,NA
2022-11-12,Sachsen-Anhalt,193
2022-11-12,Schleswig-Holstein,NA
2022-11-12,Thüringen,NA
2022-11-13,Baden-Württemberg,NA
2022-11-13,Bayern,NA
2022-11-13,Berlin,NA
2022-11-13,Brandenburg,55
2022-11-13,Hamburg,NA
2022-11-13,Hessen,NA
2022-11-13,Mecklenburg-Vorpommern,8
2022-11-13,Niedersachsen,349
2022-11-13,Nordrhein-Westfalen,NA
2022-11-13,Rheinland-Pfalz,NA
2022-11-13,Saarland,NA
2022-11-13,Sachsen,NA
2022-11-13,Sachsen-Anhalt,NA
2022-11-13,Schleswig-Holstein,198
2022-11-13,Thüringen,NA
2022-11-14,Baden-Württemberg,NA
2022-11-14,Bayern,NA
2022-11-14,Berlin,NA
2022-11-14,Brandenburg,1377
2022-11-14,Bremen,170
2022-11-14,Bundesressorts,NA
2022-11-14,Hamburg,NA
2022-11-14,Hessen,2880
2022-11-14,Mecklenburg-Vorpommern,NA
2022-11-14,Niedersachsen,NA
2022-11-14,Nordrhein-Westfalen,NA
2022-11-14,Rheinland-Pfalz,NA
2022-11-14,Saarland,NA
2022-11-14,Sachsen,NA
2022-11-14,Sachsen-Anhalt,1090
2022-11-14,Schleswig-Holstein,NA
2022-11-14,Thüringen,834
2022-11-14,unbekannt,7
2022-11-15,Baden-Württemberg,NA
2022-11-15,Bayern,10689
2022-11-15,Berlin,NA
2022-11-15,Brandenburg,3123
2022-11-15,Bremen,345
2022-11-15,Bundesressorts,NA
2022-11-15,Hamburg,2229
2022-11-15,Hessen,NA
2022-11-15,Mecklenburg-Vorpommern,NA
2022-11-15,Niedersachsen,NA
2022-11-15,Nordrhein-Westfalen,NA
2022-11-15,Rheinland-Pfalz,NA
2022-11-15,Saarland,NA
2022-11-15,Sachsen,4280
2022-11-15,Sachsen-Anhalt,NA
2022-11-15,Schleswig-Holstein,NA
2022-11-15,Thüringen,NA
2022-11-15,unbekannt,157
2022-11-16,Baden-Württemberg,NA
2022-11-16,Bayern,NA
2022-11-16,Berlin,NA
2022-11-16,Brandenburg,NA
2022-11-16,Bremen,NA
2022-11-16,Bundesressorts,NA
2022-11-16,Hamburg,2093
2022-11-16,Hessen,NA
2022-11-16,Mecklenburg-Vorpommern,NA
2022-11-16,Niedersachsen,NA
2022-11-16,Nordrhein-Westfalen,NA
2022-11-16,Rheinland-Pfalz,NA
2022-11-16,Saarland,NA
2022-11-16,Sachsen,272
2022-11-16,Sachsen-Anhalt,NA
2022-11-16,Schleswig-Holstein,NA
2022-11-16,Thüringen,1859
2022-11-16,unbekannt,70
2022-11-17,Baden-Württemberg,NA
2022-11-17,Bayern,NA
2022-11-17,Berlin,NA
2022-11-17,Brandenburg,NA
2022-11-17,Bremen,NA
2022-11-17,Bundesressorts,NA
2022-11-17,Hamburg,NA
2022-11-17,Hessen,NA
2022-11-17,Mecklenburg-Vorpommern,NA
2022-11-17,Niedersachsen,NA
2022-11-17,Nordrhein-Westfalen,NA
2022-11-17,Rheinland-Pfalz,NA
2022-11-17,Saarland,NA
2022-11-17,Sachsen,NA
2022-11-17,Sachsen-Anhalt,NA
2022-11-17,Schleswig-Holstein,NA
2022-11-17,Thüringen,NA
2022-11-17,unbekannt,71
2022-11-18,Baden-Württemberg,NA
2022-11-18,Bayern,NA
2022-11-18,Berlin,NA
2022-11-18,Brandenburg,2262
2022-11-18,Bremen,NA
2022-11-18,Bundesressorts,NA
2022-11-18,Hamburg,NA
2022-11-18,Hessen,NA
2022-11-18,Mecklenburg-Vorpommern,892
2022-11-18,Niedersachsen,NA
2022-11-18,Nordrhein-Westfalen,NA
2022-11-18,Rheinland-Pfalz,NA
2022-11-18,Saarland,NA
2022-11-18,Sachsen,NA
2022-11-18,Sachsen-Anhalt,NA
2022-11-18,Schleswig-Holstein,3386
2022-11-18,Thüringen,NA
2022-11-18,unbekannt,158
2022-11-19,Baden-Württemberg,NA
2022-11-19,Bayern,NA
2022-11-19,Berlin,NA
2022-11-19,Brandenburg,397
2022-11-19,Bremen,NA
2022-11-19,Hamburg,NA
2022-11-19,Hessen,NA
2022-11-19,Mecklenburg-Vorpommern,57
2022-11-19,Niedersachsen,NA
2022-11-19,Nordrhein-Westfalen,NA
2022-11-19,Rheinland-Pfalz,NA
2022-11-19,Saarland,5
2022-11-19,Sachsen,NA
2022-11-19,Sachsen-Anhalt,NA
2022-11-19,Schleswig-Holstein,NA
2022-11-19,Thüringen,NA
2022-11-19,unbekannt,69
2022-11-20,Baden-Württemberg,NA
2022-11-20,Bayern,NA
2022-11-20,Berlin,NA
2022-11-20,Hamburg,NA
2022-11-20,Hessen,NA
2022-11-20,Mecklenburg-Vorpommern,NA
2022-11-20,Niedersachsen,NA
2022-11-20,Nordrhein-Westfalen,NA
2022-11-20,Rheinland-Pfalz,NA
2022-11-20,Saarland,25
2022-11-20,Sachsen,39
2022-11-20,Sachsen-Anhalt,130
2022-11-20,Schleswig-Holstein,NA
2022-11-21,Baden-Württemberg,NA
2022-11-21,Bayern,NA
2022-11-21,Berlin,NA
2022-11-21,Brandenburg,NA
2022-11-21,Bremen,NA
2022-11-21,Bundesressorts,NA
2022-11-21,Hamburg,NA
2022-11-21,Hessen,2506
2022-11-21,Mecklenburg-Vorpommern,509
2022-11-21,Niedersachsen,NA
2022-11-21,Nordrhein-Westfalen,NA
2022-11-21,Rheinland-Pfalz,NA
2022-11-21,Saarland,NA
2022-11-21,Sachsen,2207
2022-11-21,Sachsen-Anhalt,1046
2022-11-21,Schleswig-Holstein,1617
2022-11-21,Thüringen,736
2022-11-21,unbekannt,17
2022-11-22,Baden-Württemberg,NA
2022-11-22,Bayern,10131
2022-11-22,Berlin,NA
2022-11-22,Brandenburg,2714
2022-11-22,Bremen,370
2022-11-22,Bundesressorts,NA
2022-11-22,Hamburg,NA
2022-11-22,Hessen,NA
2022-11-22,Mecklenburg-Vorpommern,NA
2022-11-22,Niedersachsen,NA
2022-11-22,Nordrhein-Westfalen,19209
2022-11-22,Rheinland-Pfalz,NA
2022-11-22,Saarland,802
2022-11-22,Sachsen,3808
2022-11-22,Sachsen-Anhalt,NA
2022-11-22,Schleswig-Holstein,4190
2022-11-22,Thüringen,NA
2022-11-22,unbekannt,126
2022-11-23,Baden-Württemberg,NA
2022-11-23,Bayern,NA
2022-11-23,Berlin,NA
2022-11-23,Brandenburg,NA
2022-11-23,Bremen,NA
2022-11-23,Bundesressorts,NA
2022-11-23,Hamburg,NA
2022-11-23,Hessen,NA
2022-11-23,Mecklenburg-Vorpommern,1137
2022-11-23,Niedersachsen,NA
2022-11-23,Nordrhein-Westfalen,NA
2022-11-23,Rheinland-Pfalz,NA
2022-11-23,Saarland,NA
2022-11-23,Sachsen,NA
2022-11-23,Sachsen-Anhalt,1835
2022-11-23,Schleswig-Holstein,5310
2022-11-23,Thüringen,1572
2022-11-23,unbekannt,62
2022-11-24,Baden-Württemberg,NA
2022-11-24,Bayern,NA
2022-11-24,Berlin,NA
2022-11-24,Brandenburg,3046
2022-11-24,Bremen,NA
2022-11-24,Bundesressorts,NA
2022-11-24,Hamburg,NA
2022-11-24,Hessen,NA
2022-11-24,Mecklenburg-Vorpommern,NA
2022-11-24,Niedersachsen,NA
2022-11-24,Nordrhein-Westfalen,NA
2022-11-24,Rheinland-Pfalz,4697
2022-11-24,Saarland,NA
2022-11-24,Sachsen,NA
2022-11-24,Sachsen-Anhalt,NA
2022-11-24,Schleswig-Holstein,NA
2022-11-24,Thüringen,1732
2022-11-24,unbekannt,143
2022-11-25,Baden-Württemberg,NA
2022-11-25,Bayern,NA
2022-11-25,Berlin,NA
2022-11-25,Brandenburg,1624
2022-11-25,Bremen,NA
2022-11-25,Bundesressorts,NA
2022-11-25,Hamburg,NA
2022-11-25,Hessen,NA
2022-11-25,Mecklenburg-Vorpommern,694
2022-11-25,Niedersachsen,NA
2022-11-25,Nordrhein-Westfalen,NA
2022-11-25,Rheinland-Pfalz,NA
2022-11-25,Saarland,NA
2022-11-25,Sachsen,NA
2022-11-25,Sachsen-Anhalt,NA
2022-11-25,Schleswig-Holstein,NA
2022-11-25,Thüringen,931
2022-11-25,unbekannt,36
2022-11-26,Baden-Württemberg,NA
2022-11-26,Bayern,NA
2022-11-26,Berlin,NA
2022-11-26,Brandenburg,NA
2022-11-26,Bremen,NA
2022-11-26,Hamburg,NA
2022-11-26,Hessen,NA
2022-11-26,Mecklenburg-Vorpommern,128
2022-11-26,Niedersachsen,NA
2022-11-26,Nordrhein-Westfalen,NA
2022-11-26,Rheinland-Pfalz,NA
2022-11-26,Saarland,48
2022-11-26,Sachsen,NA
2022-11-26,Sachsen-Anhalt,19
2022-11-26,Schleswig-Holstein,NA
2022-11-26,Thüringen,NA
2022-11-27,Baden-Württemberg,NA
2022-11-27,Bayern,NA
2022-11-27,Berlin,NA
2022-11-27,Brandenburg,80
2022-11-27,Hamburg,NA
2022-11-27,Hessen,NA
2022-11-27,Mecklenburg-Vorpommern,NA
2022-11-27,Niedersachsen,204
2022-11-27,Nordrhein-Westfalen,NA
2022-11-27,Rheinland-Pfalz,NA
2022-11-27,Saarland,NA
2022-11-27,Sachsen,254
2022-11-27,Sachsen-Anhalt,13
2022-11-27,Schleswig-Holstein,88
2022-11-28,Baden-Württemberg,NA
2022-11-28,Bayern,NA
2022-11-28,Berlin,NA
2022-11-28,Brandenburg,NA
2022-11-28,Bremen,79
2022-11-28,Bundesressorts,NA
2022-11-28,Hamburg,NA
2022-11-28,Hessen,NA
2022-11-28,Mecklenburg-Vorpommern,NA
2022-11-28,Niedersachsen,NA
2022-11-28,Nordrhein-Westfalen,NA
2022-11-28,Rheinland-Pfalz,NA
2022-11-28,Saarland,NA
2022-11-28,Sachsen,NA
2022-11-28,Sachsen-Anhalt,875
2022-11-28,Schleswig-Holstein,1348
2022-11-28,Thüringen,NA
2022-11-28,unbekannt,61
2022-11-29,Baden-Württemberg,NA
2022-11-29,Bayern,NA
2022-11-29,Berlin,NA
2022-11-29,Brandenburg,NA
2022-11-29,Bremen,NA
2022-11-29,Bundesressorts,NA
2022-11-29,Hamburg,1327
2022-11-29,Hessen,NA
2022-11-29,Mecklenburg-Vorpommern,NA
2022-11-29,Niedersachsen,6294
2022-11-29,Nordrhein-Westfalen,NA
2022-11-29,Rheinland-Pfalz,NA
2022-11-29,Saarland,NA
2022-11-29,Sachsen,NA
2022-11-29,Sachsen-Anhalt,NA
2022-11-29,Schleswig-Holstein,3951
2022-11-29,Thüringen,1310
2022-11-29,unbekannt,73
2022-11-30,Baden-Württemberg,NA
2022-11-30,Bayern,NA
2022-11-30,Berlin,NA
2022-11-30,Brandenburg,1916
2022-11-30,Bremen,NA
2022-11-30,Bundesressorts,NA
2022-11-30,Hamburg,NA
2022-11-30,Hessen,NA
2022-11-30,Mecklenburg-Vorpommern,NA
2022-11-30,Niedersachsen,NA
2022-11-30,Nordrhein-Westfalen,NA
2022-11-30,Rheinland-Pfalz,3520
2022-11-30,Saarland,NA
2022-11-30,Sachsen,NA
2022-11-30,Sachsen-Anhalt,1965
2022-11-30,Schleswig-Holstein,NA
2022-11-30,Thüringen,1121
2022-11-30,unbekannt,56
